VIN,partid,condition,cause
2G1355S30G9421247,34,45,
2G1355S30G9421247,38,93,
2G1355S30G9421247,44,62,
2G1355S30G9421247,48,59,
2G1355S30G9421247,54,89,
2G1355S30G9421247,56,85,
2G1355S30G9421247,61,97,
1FAHP2F85GG404810,4,98,
1FAHP2F85GG404810,10,65,
1FAHP2F85GG404810,13,47,
1FAHP2F85GG404810,16,52,
1FAHP2F85GG404810,25,55,
1FAHP2F85GG404810,29,58,
1FAHP2F85GG404810,31,50,
1FAHP2F85GG404810,38,47,
1FAHP2F85GG404810,43,99,
1FAHP2F85GG404810,49,82,
1FAHP2F85GG404810,53,80,
1FAHP2F85GG404810,57,48,
1FAHP2F85GG404810,64,45,
2G1355S30G9971013,4,95,
2G1355S30G9971013,9,76,
2G1355S30G9971013,15,12,Possible Defect
2G1355S30G9971013,20,70,
2G1355S30G9971013,23,86,
2G1355S30G9971013,30,89,
2G1355S30G9971013,31,4,Normal Wear
2G1355S30G9971013,36,82,
2G1355S30G9971013,41,51,
2G1355S30G9971013,47,48,
2G1355S30G9971013,52,70,
2G1355S30G9971013,60,93,
2G1355S30G9971013,63,91,
1HAS4AKC3GR999624,4,87,
1HAS4AKC3GR999624,9,66,
1HAS4AKC3GR999624,11,90,
1HAS4AKC3GR999624,16,90,
1HAS4AKC3GR999624,25,54,
1HAS4AKC3GR999624,30,97,
1HAS4AKC3GR999624,33,82,
1HAS4AKC3GR999624,38,60,
1HAS4AKC3GR999624,41,79,
1HAS4AKC3GR999624,49,67,
1HAS4AKC3GR999624,54,69,
1HAS4AKC3GR999624,59,74,
1HAS4AKC3GR999624,61,73,
1HAS4AKC3GR993917,1,64,
1HAS4AKC3GR993917,10,63,
1HAS4AKC3GR993917,11,53,
1HAS4AKC3GR993917,18,67,
1HAS4AKC3GR993917,22,71,
1HAS4AKC3GR993917,29,65,
1HAS4AKC3GR993917,31,94,
1HAS4AKC3GR993917,40,89,
1HAS4AKC3GR993917,45,96,
1HAS4AKC3GR993917,50,94,
1HAS4AKC3GR993917,54,88,
1HAS4AKC3GR993917,59,99,
1HAS4AKC3GR993917,65,45,
1FAHP2F36GG520873,2,62,
1FAHP2F36GG520873,7,49,
1FAHP2F36GG520873,11,61,
1FAHP2F36GG520873,16,60,
1FAHP2F36GG520873,25,75,
1FAHP2F36GG520873,28,55,
1FAHP2F36GG520873,31,74,
1FAHP2F36GG520873,38,56,
1FAHP2F36GG520873,42,70,
1FAHP2F36GG520873,49,91,
1FAHP2F36GG520873,54,83,
1FAHP2F36GG520873,59,61,
1FAHP2F36GG520873,63,53,
2G1145S30G9247231,1,90,
2G1145S30G9247231,8,86,
2G1145S30G9247231,15,54,
2G1145S30G9247231,20,55,
2G1145S30G9247231,21,59,
2G1145S30G9247231,30,95,
2G1145S30G9247231,35,70,
2G1145S30G9247231,39,79,
2G1145S30G9247231,45,85,
2G1145S30G9247231,46,82,
2G1145S30G9247231,54,67,
2G1145S30G9247231,59,46,
2G1145S30G9247231,61,93,
1HAS4AKC3GR889616,3,75,
1HAS4AKC3GR889616,6,97,
1HAS4AKC3GR889616,11,86,
1HAS4AKC3GR889616,19,87,
1HAS4AKC3GR889616,21,61,
1HAS4AKC3GR889616,30,64,
1HAS4AKC3GR889616,31,96,
1HAS4AKC3GR889616,40,89,
1HAS4AKC3GR889616,43,69,
1HAS4AKC3GR889616,49,60,
1HAS4AKC3GR889616,53,71,
1HAS4AKC3GR889616,57,52,
1HAS4AKC3GR889616,63,75,
2G1145S30G9633190,2,56,
2G1145S30G9633190,8,53,
2G1145S30G9633190,12,70,
2G1145S30G9633190,17,97,
2G1145S30G9633190,23,48,
2G1145S30G9633190,29,86,
2G1145S30G9633190,35,84,
2G1145S30G9633190,38,88,
2G1145S30G9633190,41,59,
2G1145S30G9633190,47,96,
2G1145S30G9633190,52,59,
2G1145S30G9633190,57,85,
2G1145S30G9633190,63,48,
2G1355S30G9310038,3,68,
2G1355S30G9310038,8,71,
2G1355S30G9310038,12,93,
2G1355S30G9310038,20,84,
2G1355S30G9310038,21,68,
2G1355S30G9310038,28,65,
2G1355S30G9310038,35,59,
2G1355S30G9310038,37,82,
2G1355S30G9310038,44,93,
2G1355S30G9310038,50,53,
2G1355S30G9310038,53,68,
2G1355S30G9310038,58,51,
2G1355S30G9310038,62,55,
1FAHP2F36GG782263,3,76,
1FAHP2F36GG782263,7,69,
1FAHP2F36GG782263,13,40,
1FAHP2F36GG782263,19,90,
1FAHP2F36GG782263,21,46,
1FAHP2F36GG782263,29,22,Possible Defect
1FAHP2F36GG782263,34,88,
1FAHP2F36GG782263,37,90,
1FAHP2F36GG782263,45,79,
1FAHP2F36GG782263,47,58,
1FAHP2F36GG782263,51,69,
1FAHP2F36GG782263,58,63,
1FAHP2F36GG782263,65,76,
1FAHP2F36GG601852,5,50,
1FAHP2F36GG601852,10,53,
1FAHP2F36GG601852,14,74,
1FAHP2F36GG601852,17,86,
1FAHP2F36GG601852,24,68,
1FAHP2F36GG601852,29,77,
1FAHP2F36GG601852,31,64,
1FAHP2F36GG601852,37,82,
1FAHP2F36GG601852,41,49,
1FAHP2F36GG601852,48,47,
1FAHP2F36GG601852,55,79,
1FAHP2F36GG601852,59,65,
1FAHP2F36GG601852,61,95,
2G1378S30G9454377,5,84,
2G1378S30G9454377,6,95,
2G1378S30G9454377,12,70,
2G1378S30G9454377,16,54,
2G1378S30G9454377,22,29,Excessive Wear from Cold Weather
2G1378S30G9454377,28,52,
2G1378S30G9454377,33,64,
2G1378S30G9454377,40,68,
2G1378S30G9454377,43,73,
2G1378S30G9454377,50,79,
2G1378S30G9454377,54,82,
2G1378S30G9454377,56,45,
2G1378S30G9454377,65,97,
2G1378S30G9243990,5,56,
2G1378S30G9243990,10,60,
2G1378S30G9243990,12,56,
2G1378S30G9243990,17,53,
2G1378S30G9243990,24,89,
2G1378S30G9243990,30,68,
2G1378S30G9243990,33,82,
2G1378S30G9243990,38,80,
2G1378S30G9243990,42,86,
2G1378S30G9243990,47,57,
2G1378S30G9243990,54,58,
2G1378S30G9243990,57,66,
2G1378S30G9243990,61,85,
1GKS2AKC3GR790044,3,66,
1GKS2AKC3GR790044,7,72,
1GKS2AKC3GR790044,15,61,
1GKS2AKC3GR790044,19,54,
1GKS2AKC3GR790044,21,80,
1GKS2AKC3GR790044,26,75,
1GKS2AKC3GR790044,31,82,
1GKS2AKC3GR790044,38,48,
1GKS2AKC3GR790044,43,77,
1GKS2AKC3GR790044,47,49,
1GKS2AKC3GR790044,55,69,
1GKS2AKC3GR790044,58,85,
1GKS2AKC3GR790044,63,45,
1FAHP1F85GG934186,4,65,
1FAHP1F85GG934186,8,62,
1FAHP1F85GG934186,14,99,
1FAHP1F85GG934186,16,63,
1FAHP1F85GG934186,22,43,
1FAHP1F85GG934186,30,45,
1FAHP1F85GG934186,33,48,
1FAHP1F85GG934186,37,50,
1FAHP1F85GG934186,43,82,
1FAHP1F85GG934186,48,90,
1FAHP1F85GG934186,52,46,
1FAHP1F85GG934186,57,64,
1FAHP1F85GG934186,63,89,
1GKS2AKC3GR744569,4,75,
1GKS2AKC3GR744569,8,85,
1GKS2AKC3GR744569,15,61,
1GKS2AKC3GR744569,20,70,
1GKS2AKC3GR744569,22,61,
1GKS2AKC3GR744569,28,59,
1GKS2AKC3GR744569,35,78,
1GKS2AKC3GR744569,39,91,
1GKS2AKC3GR744569,43,58,
1GKS2AKC3GR744569,50,91,
1GKS2AKC3GR744569,52,78,
1GKS2AKC3GR744569,60,76,
1GKS2AKC3GR744569,64,80,
2G1355S30G9356802,5,51,
2G1355S30G9356802,7,63,
2G1355S30G9356802,11,57,
2G1355S30G9356802,16,52,
2G1355S30G9356802,25,96,
2G1355S30G9356802,28,92,
2G1355S30G9356802,33,57,
2G1355S30G9356802,37,72,
2G1355S30G9356802,42,77,
2G1355S30G9356802,50,98,
2G1355S30G9356802,52,75,
2G1355S30G9356802,57,67,
2G1355S30G9356802,62,88,
1FAHP2F85GG313348,4,91,
1FAHP2F85GG313348,7,67,
1FAHP2F85GG313348,15,47,
1FAHP2F85GG313348,17,67,
1FAHP2F85GG313348,25,80,
1FAHP2F85GG313348,26,68,
1FAHP2F85GG313348,33,74,
1FAHP2F85GG313348,38,79,
1FAHP2F85GG313348,43,90,
1FAHP2F85GG313348,48,76,
1FAHP2F85GG313348,52,93,
1FAHP2F85GG313348,60,65,
1FAHP2F85GG313348,62,93,
1FAHP2F85GG798819,4,52,
1FAHP2F85GG798819,10,52,
1FAHP2F85GG798819,11,68,
1FAHP2F85GG798819,18,59,
1FAHP2F85GG798819,21,65,
1FAHP2F85GG798819,30,99,
1FAHP2F85GG798819,34,86,
1FAHP2F85GG798819,40,85,
1FAHP2F85GG798819,45,54,
1FAHP2F85GG798819,49,54,
1FAHP2F85GG798819,52,83,
1FAHP2F85GG798819,59,54,
1FAHP2F85GG798819,63,96,
1HAS4AKC3GR507653,3,63,
1HAS4AKC3GR507653,8,54,
1HAS4AKC3GR507653,13,56,
1HAS4AKC3GR507653,20,50,
1HAS4AKC3GR507653,22,51,
1HAS4AKC3GR507653,26,55,
1HAS4AKC3GR507653,35,46,
1HAS4AKC3GR507653,40,98,
1HAS4AKC3GR507653,43,66,
1HAS4AKC3GR507653,49,88,
1HAS4AKC3GR507653,52,71,
1HAS4AKC3GR507653,59,85,
1HAS4AKC3GR507653,65,83,
1FAHP2F36GG632303,3,87,
1FAHP2F36GG632303,9,47,
1FAHP2F36GG632303,12,67,
1FAHP2F36GG632303,20,63,
1FAHP2F36GG632303,24,53,
1FAHP2F36GG632303,26,77,
1FAHP2F36GG632303,34,91,
1FAHP2F36GG632303,40,49,
1FAHP2F36GG632303,42,97,
1FAHP2F36GG632303,48,68,
1FAHP2F36GG632303,55,93,
1FAHP2F36GG632303,57,72,
1FAHP2F36GG632303,63,59,
1GKS2AKC3GR240590,1,45,
1GKS2AKC3GR240590,10,45,
1GKS2AKC3GR240590,13,65,
1GKS2AKC3GR240590,17,97,
1GKS2AKC3GR240590,25,87,
1GKS2AKC3GR240590,30,72,
1GKS2AKC3GR240590,35,94,
1GKS2AKC3GR240590,38,84,
1GKS2AKC3GR240590,42,62,
1GKS2AKC3GR240590,50,97,
1GKS2AKC3GR240590,54,56,
1GKS2AKC3GR240590,56,69,
1GKS2AKC3GR240590,63,14,Possible Defect
1GKS2AKC3GR313289,2,88,
1GKS2AKC3GR313289,10,50,
1GKS2AKC3GR313289,15,84,
1GKS2AKC3GR313289,18,82,
1GKS2AKC3GR313289,23,72,
1GKS2AKC3GR313289,27,80,
1GKS2AKC3GR313289,33,52,
1GKS2AKC3GR313289,37,69,
1GKS2AKC3GR313289,44,80,
1GKS2AKC3GR313289,48,46,
1GKS2AKC3GR313289,51,62,
1GKS2AKC3GR313289,58,50,
1GKS2AKC3GR313289,61,62,
1FAHP1F85GG548562,5,64,
1FAHP1F85GG548562,6,87,
1FAHP1F85GG548562,14,90,
1FAHP1F85GG548562,17,99,
1FAHP1F85GG548562,22,83,
1FAHP1F85GG548562,30,77,
1FAHP1F85GG548562,35,63,
1FAHP1F85GG548562,37,58,
1FAHP1F85GG548562,44,70,
1FAHP1F85GG548562,46,46,
1FAHP1F85GG548562,51,85,
1FAHP1F85GG548562,59,82,
1FAHP1F85GG548562,65,50,
2G1355S30G9706172,5,79,
2G1355S30G9706172,8,97,
2G1355S30G9706172,14,83,
2G1355S30G9706172,19,61,
2G1355S30G9706172,23,73,
2G1355S30G9706172,30,80,
2G1355S30G9706172,32,82,
2G1355S30G9706172,38,73,
2G1355S30G9706172,42,88,
2G1355S30G9706172,46,52,
2G1355S30G9706172,54,68,
2G1355S30G9706172,58,95,
2G1355S30G9706172,64,93,
1FAHP1F85GG901589,2,69,
1FAHP1F85GG901589,7,56,
1FAHP1F85GG901589,12,85,
1FAHP1F85GG901589,18,50,
1FAHP1F85GG901589,21,70,
1FAHP1F85GG901589,28,48,
1FAHP1F85GG901589,32,84,
1FAHP1F85GG901589,39,63,
1FAHP1F85GG901589,44,78,
1FAHP1F85GG901589,46,84,
1FAHP1F85GG901589,52,63,
1FAHP1F85GG901589,60,57,
1FAHP1F85GG901589,63,90,
1FAHP2F85GG605445,3,92,
1FAHP2F85GG605445,6,53,
1FAHP2F85GG605445,11,82,
1FAHP2F85GG605445,18,80,
1FAHP2F85GG605445,25,94,
1FAHP2F85GG605445,28,51,
1FAHP2F85GG605445,31,77,
1FAHP2F85GG605445,39,26,Possible Defect
1FAHP2F85GG605445,44,88,
1FAHP2F85GG605445,48,91,
1FAHP2F85GG605445,53,93,
1FAHP2F85GG605445,60,99,
1FAHP2F85GG605445,64,95,
1GKS2AKC3GR823528,2,46,
1GKS2AKC3GR823528,10,99,
1GKS2AKC3GR823528,15,76,
1GKS2AKC3GR823528,19,81,
1GKS2AKC3GR823528,25,92,
1GKS2AKC3GR823528,26,57,
1GKS2AKC3GR823528,32,48,
1GKS2AKC3GR823528,40,56,
1GKS2AKC3GR823528,44,92,
1GKS2AKC3GR823528,47,76,
1GKS2AKC3GR823528,54,59,
1GKS2AKC3GR823528,56,70,
1GKS2AKC3GR823528,62,93,
1FAHP2F85GG616846,1,45,
1FAHP2F85GG616846,6,82,
1FAHP2F85GG616846,13,72,
1FAHP2F85GG616846,16,93,
1FAHP2F85GG616846,21,58,
1FAHP2F85GG616846,30,63,
1FAHP2F85GG616846,31,62,
1FAHP2F85GG616846,40,98,
1FAHP2F85GG616846,41,45,
1FAHP2F85GG616846,48,79,
1FAHP2F85GG616846,52,94,
1FAHP2F85GG616846,58,52,
1FAHP2F85GG616846,62,75,
1HAS4AKC3GR745874,4,64,
1HAS4AKC3GR745874,8,75,
1HAS4AKC3GR745874,11,84,
1HAS4AKC3GR745874,16,83,
1HAS4AKC3GR745874,22,20,Normal Wear
1HAS4AKC3GR745874,28,51,
1HAS4AKC3GR745874,34,92,
1HAS4AKC3GR745874,37,78,
1HAS4AKC3GR745874,44,50,
1HAS4AKC3GR745874,49,64,
1HAS4AKC3GR745874,51,87,
1HAS4AKC3GR745874,59,72,
1HAS4AKC3GR745874,63,97,
1HAS4AKC3GR910767,2,99,
1HAS4AKC3GR910767,8,73,
1HAS4AKC3GR910767,13,57,
1HAS4AKC3GR910767,17,48,
1HAS4AKC3GR910767,21,77,
1HAS4AKC3GR910767,30,72,
1HAS4AKC3GR910767,32,77,
1HAS4AKC3GR910767,37,75,
1HAS4AKC3GR910767,42,63,
1HAS4AKC3GR910767,49,75,
1HAS4AKC3GR910767,52,63,
1HAS4AKC3GR910767,58,96,
1HAS4AKC3GR910767,61,96,
1HAS4AKC3GR513834,4,61,
1HAS4AKC3GR513834,7,46,
1HAS4AKC3GR513834,14,78,
1HAS4AKC3GR513834,19,83,
1HAS4AKC3GR513834,24,86,
1HAS4AKC3GR513834,30,82,
1HAS4AKC3GR513834,35,61,
1HAS4AKC3GR513834,40,84,
1HAS4AKC3GR513834,45,49,
1HAS4AKC3GR513834,50,70,
1HAS4AKC3GR513834,55,69,
1HAS4AKC3GR513834,57,45,
1HAS4AKC3GR513834,63,63,
1FAHP2F85GG131403,1,97,
1FAHP2F85GG131403,6,73,
1FAHP2F85GG131403,13,79,
1FAHP2F85GG131403,16,97,
1FAHP2F85GG131403,24,46,
1FAHP2F85GG131403,30,84,
1FAHP2F85GG131403,31,75,
1FAHP2F85GG131403,37,54,
1FAHP2F85GG131403,41,73,
1FAHP2F85GG131403,48,48,
1FAHP2F85GG131403,51,52,
1FAHP2F85GG131403,56,76,
1FAHP2F85GG131403,64,74,
1FAHP1F85GG458531,5,66,
1FAHP1F85GG458531,8,81,
1FAHP1F85GG458531,12,49,
1FAHP1F85GG458531,19,75,
1FAHP1F85GG458531,25,90,
1FAHP1F85GG458531,26,60,
1FAHP1F85GG458531,32,88,
1FAHP1F85GG458531,38,51,
1FAHP1F85GG458531,43,66,
1FAHP1F85GG458531,50,56,
1FAHP1F85GG458531,54,99,
1FAHP1F85GG458531,56,63,
1FAHP1F85GG458531,64,91,
2G1378S30G9694318,2,61,
2G1378S30G9694318,6,33,
2G1378S30G9694318,11,99,
2G1378S30G9694318,18,96,
2G1378S30G9694318,25,52,
2G1378S30G9694318,27,82,
2G1378S30G9694318,35,96,
2G1378S30G9694318,39,45,
2G1378S30G9694318,44,96,
2G1378S30G9694318,50,81,
2G1378S30G9694318,52,89,
2G1378S30G9694318,58,94,
2G1378S30G9694318,62,67,
2G1378S30G9211544,2,52,
2G1378S30G9211544,7,84,
2G1378S30G9211544,13,49,
2G1378S30G9211544,18,68,
2G1378S30G9211544,23,93,
2G1378S30G9211544,30,78,
2G1378S30G9211544,33,79,
2G1378S30G9211544,37,69,
2G1378S30G9211544,45,82,
2G1378S30G9211544,46,84,
2G1378S30G9211544,52,70,
2G1378S30G9211544,57,52,
2G1378S30G9211544,65,83,
1FAHP1F85GG628762,5,80,
1FAHP1F85GG628762,7,66,
1FAHP1F85GG628762,14,57,
1FAHP1F85GG628762,18,76,
1FAHP1F85GG628762,24,72,
1FAHP1F85GG628762,26,64,
1FAHP1F85GG628762,32,59,
1FAHP1F85GG628762,40,50,
1FAHP1F85GG628762,45,83,
1FAHP1F85GG628762,46,45,
1FAHP1F85GG628762,53,87,
1FAHP1F85GG628762,57,90,
1FAHP1F85GG628762,61,67,
2G1378S30G9909416,4,76,
2G1378S30G9909416,10,98,
2G1378S30G9909416,15,58,
2G1378S30G9909416,18,47,
2G1378S30G9909416,24,73,
2G1378S30G9909416,29,86,
2G1378S30G9909416,33,89,
2G1378S30G9909416,37,97,
2G1378S30G9909416,45,54,
2G1378S30G9909416,46,97,
2G1378S30G9909416,52,53,
2G1378S30G9909416,60,47,
2G1378S30G9909416,64,73,
1FAHP2F36GG936770,2,93,
1FAHP2F36GG936770,10,94,
1FAHP2F36GG936770,13,62,
1FAHP2F36GG936770,18,56,
1FAHP2F36GG936770,25,96,
1FAHP2F36GG936770,27,18,Excessive Wear from High Temperature
1FAHP2F36GG936770,34,81,
1FAHP2F36GG936770,37,59,
1FAHP2F36GG936770,45,53,
1FAHP2F36GG936770,49,64,
1FAHP2F36GG936770,55,87,
1FAHP2F36GG936770,59,69,
1FAHP2F36GG936770,62,96,
1HAS4AKC3GR327964,3,97,
1HAS4AKC3GR327964,8,99,
1HAS4AKC3GR327964,15,65,
1HAS4AKC3GR327964,20,79,
1HAS4AKC3GR327964,21,80,
1HAS4AKC3GR327964,26,91,
1HAS4AKC3GR327964,34,81,
1HAS4AKC3GR327964,40,75,
1HAS4AKC3GR327964,43,78,
1HAS4AKC3GR327964,46,53,
1HAS4AKC3GR327964,54,56,
1HAS4AKC3GR327964,56,47,
1HAS4AKC3GR327964,61,67,
1FAHP2F36GG766324,4,80,
1FAHP2F36GG766324,6,67,
1FAHP2F36GG766324,13,88,
1FAHP2F36GG766324,19,92,
1FAHP2F36GG766324,22,85,
1FAHP2F36GG766324,27,49,
1FAHP2F36GG766324,34,94,
1FAHP2F36GG766324,38,89,
1FAHP2F36GG766324,41,66,
1FAHP2F36GG766324,49,58,
1FAHP2F36GG766324,55,84,
1FAHP2F36GG766324,60,98,
1FAHP2F36GG766324,65,92,
1HAS4AKC3GR645662,5,99,
1HAS4AKC3GR645662,7,82,
1HAS4AKC3GR645662,13,60,
1HAS4AKC3GR645662,16,98,
1HAS4AKC3GR645662,21,53,
1HAS4AKC3GR645662,28,48,
1HAS4AKC3GR645662,34,81,
1HAS4AKC3GR645662,36,71,
1HAS4AKC3GR645662,43,99,
1HAS4AKC3GR645662,50,82,
1HAS4AKC3GR645662,55,97,
1HAS4AKC3GR645662,56,46,
1HAS4AKC3GR645662,65,45,
1FAHP2F85GG821340,1,95,
1FAHP2F85GG821340,6,70,
1FAHP2F85GG821340,15,78,
1FAHP2F85GG821340,17,48,
1FAHP2F85GG821340,24,47,
1FAHP2F85GG821340,30,86,
1FAHP2F85GG821340,33,92,
1FAHP2F85GG821340,36,56,
1FAHP2F85GG821340,45,67,
1FAHP2F85GG821340,49,61,
1FAHP2F85GG821340,53,70,
1FAHP2F85GG821340,57,94,
1FAHP2F85GG821340,65,52,
2G1355S30G9306216,3,54,
2G1355S30G9306216,9,74,
2G1355S30G9306216,15,71,
2G1355S30G9306216,18,76,
2G1355S30G9306216,23,54,
2G1355S30G9306216,29,56,
2G1355S30G9306216,35,94,
2G1355S30G9306216,40,89,
2G1355S30G9306216,44,47,
2G1355S30G9306216,50,54,
2G1355S30G9306216,53,77,
2G1355S30G9306216,59,77,
2G1355S30G9306216,62,89,
1GKS2AKC3GR120006,4,84,
1GKS2AKC3GR120006,7,50,
1GKS2AKC3GR120006,11,64,
1GKS2AKC3GR120006,19,48,
1GKS2AKC3GR120006,22,54,
1GKS2AKC3GR120006,28,53,
1GKS2AKC3GR120006,33,86,
1GKS2AKC3GR120006,40,93,
1GKS2AKC3GR120006,43,99,
1GKS2AKC3GR120006,46,87,
1GKS2AKC3GR120006,55,53,
1GKS2AKC3GR120006,57,66,
1GKS2AKC3GR120006,61,65,
2G1145S30G9226747,2,61,
2G1145S30G9226747,9,83,
2G1145S30G9226747,13,60,
2G1145S30G9226747,20,70,
2G1145S30G9226747,22,72,
2G1145S30G9226747,27,75,
2G1145S30G9226747,32,78,
2G1145S30G9226747,37,68,
2G1145S30G9226747,43,73,
2G1145S30G9226747,47,58,
2G1145S30G9226747,53,54,
2G1145S30G9226747,57,51,
2G1145S30G9226747,61,47,
2G1145S30G9342145,2,47,
2G1145S30G9342145,6,52,
2G1145S30G9342145,14,91,
2G1145S30G9342145,19,69,
2G1145S30G9342145,21,89,
2G1145S30G9342145,26,96,
2G1145S30G9342145,35,65,
2G1145S30G9342145,39,66,
2G1145S30G9342145,44,66,
2G1145S30G9342145,50,90,
2G1145S30G9342145,55,63,
2G1145S30G9342145,56,73,
2G1145S30G9342145,62,63,
1GKS2AKC3GR624639,4,65,
1GKS2AKC3GR624639,9,99,
1GKS2AKC3GR624639,12,69,
1GKS2AKC3GR624639,19,69,
1GKS2AKC3GR624639,24,69,
1GKS2AKC3GR624639,29,90,
1GKS2AKC3GR624639,34,73,
1GKS2AKC3GR624639,40,72,
1GKS2AKC3GR624639,44,80,
1GKS2AKC3GR624639,47,90,
1GKS2AKC3GR624639,54,86,
1GKS2AKC3GR624639,58,95,
1GKS2AKC3GR624639,63,72,
2G1145S30G9431637,1,97,
2G1145S30G9431637,6,89,
2G1145S30G9431637,15,87,
2G1145S30G9431637,19,58,
2G1145S30G9431637,22,70,
2G1145S30G9431637,27,68,
2G1145S30G9431637,35,52,
2G1145S30G9431637,37,94,
2G1145S30G9431637,44,59,
2G1145S30G9431637,47,47,
2G1145S30G9431637,54,55,
2G1145S30G9431637,57,45,
2G1145S30G9431637,61,60,
2G1378S30G9964210,3,78,
2G1378S30G9964210,6,89,
2G1378S30G9964210,13,80,
2G1378S30G9964210,17,53,
2G1378S30G9964210,23,70,
2G1378S30G9964210,30,55,
2G1378S30G9964210,31,77,
2G1378S30G9964210,37,59,
2G1378S30G9964210,45,84,
2G1378S30G9964210,50,55,
2G1378S30G9964210,55,85,
2G1378S30G9964210,60,48,
2G1378S30G9964210,65,80,
1FAHP2F36GG353197,3,85,
1FAHP2F36GG353197,7,65,
1FAHP2F36GG353197,11,92,
1FAHP2F36GG353197,17,98,
1FAHP2F36GG353197,21,70,
1FAHP2F36GG353197,28,50,
1FAHP2F36GG353197,32,65,
1FAHP2F36GG353197,40,70,
1FAHP2F36GG353197,45,46,
1FAHP2F36GG353197,49,78,
1FAHP2F36GG353197,55,76,
1FAHP2F36GG353197,56,66,
1FAHP2F36GG353197,61,45,
1HAS4AKC3GR291495,3,74,
1HAS4AKC3GR291495,8,51,
1HAS4AKC3GR291495,11,94,
1HAS4AKC3GR291495,16,61,
1HAS4AKC3GR291495,21,87,
1HAS4AKC3GR291495,28,13,Excessive Wear from High Temperature
1HAS4AKC3GR291495,34,97,
1HAS4AKC3GR291495,38,64,
1HAS4AKC3GR291495,41,60,
1HAS4AKC3GR291495,48,71,
1HAS4AKC3GR291495,52,47,
1HAS4AKC3GR291495,59,89,
1HAS4AKC3GR291495,64,96,
2G1355S30G9731992,2,62,
2G1355S30G9731992,9,50,
2G1355S30G9731992,13,81,
2G1355S30G9731992,17,74,
2G1355S30G9731992,24,58,
2G1355S30G9731992,26,90,
2G1355S30G9731992,31,46,
2G1355S30G9731992,40,88,
2G1355S30G9731992,45,86,
2G1355S30G9731992,49,88,
2G1355S30G9731992,55,91,
2G1355S30G9731992,57,95,
2G1355S30G9731992,65,60,
1HAS4AKC3GR931762,3,90,
1HAS4AKC3GR931762,7,91,
1HAS4AKC3GR931762,11,73,
1HAS4AKC3GR931762,16,94,
1HAS4AKC3GR931762,21,57,
1HAS4AKC3GR931762,29,88,
1HAS4AKC3GR931762,34,51,
1HAS4AKC3GR931762,38,50,
1HAS4AKC3GR931762,43,69,
1HAS4AKC3GR931762,50,66,
1HAS4AKC3GR931762,55,80,
1HAS4AKC3GR931762,57,47,
1HAS4AKC3GR931762,62,78,
2G1355S30G9550714,1,78,
2G1355S30G9550714,10,70,
2G1355S30G9550714,15,90,
2G1355S30G9550714,19,84,
2G1355S30G9550714,23,56,
2G1355S30G9550714,29,65,
2G1355S30G9550714,34,54,
2G1355S30G9550714,38,76,
2G1355S30G9550714,45,90,
2G1355S30G9550714,49,83,
2G1355S30G9550714,52,75,
2G1355S30G9550714,58,83,
2G1355S30G9550714,62,80,
2G1378S30G9870289,1,84,
2G1378S30G9870289,8,75,
2G1378S30G9870289,12,91,
2G1378S30G9870289,16,80,
2G1378S30G9870289,24,55,
2G1378S30G9870289,28,88,
2G1378S30G9870289,33,77,
2G1378S30G9870289,38,95,
2G1378S30G9870289,41,92,
2G1378S30G9870289,50,93,
2G1378S30G9870289,54,84,
2G1378S30G9870289,59,98,
2G1378S30G9870289,61,72,
1FAHP1F85GG766330,1,78,
1FAHP1F85GG766330,6,67,
1FAHP1F85GG766330,15,64,
1FAHP1F85GG766330,20,86,
1FAHP1F85GG766330,21,83,
1FAHP1F85GG766330,29,65,
1FAHP1F85GG766330,33,71,
1FAHP1F85GG766330,40,54,
1FAHP1F85GG766330,41,90,
1FAHP1F85GG766330,46,76,
1FAHP1F85GG766330,53,59,
1FAHP1F85GG766330,59,83,
1FAHP1F85GG766330,61,72,
2G1355S30G9541531,5,69,
2G1355S30G9541531,7,63,
2G1355S30G9541531,11,52,
2G1355S30G9541531,16,94,
2G1355S30G9541531,21,54,
2G1355S30G9541531,27,80,
2G1355S30G9541531,31,66,
2G1355S30G9541531,39,92,
2G1355S30G9541531,41,74,
2G1355S30G9541531,46,74,
2G1355S30G9541531,55,68,
2G1355S30G9541531,57,85,
2G1355S30G9541531,61,48,
2G1145S30G9814915,3,69,
2G1145S30G9814915,7,91,
2G1145S30G9814915,12,76,
2G1145S30G9814915,19,51,
2G1145S30G9814915,22,88,
2G1145S30G9814915,26,98,
2G1145S30G9814915,31,65,
2G1145S30G9814915,38,61,
2G1145S30G9814915,45,81,
2G1145S30G9814915,46,60,
2G1145S30G9814915,55,94,
2G1145S30G9814915,56,90,
2G1145S30G9814915,64,72,
2G1355S30G9530881,2,62,
2G1355S30G9530881,6,95,
2G1355S30G9530881,14,52,
2G1355S30G9530881,18,97,
2G1355S30G9530881,24,86,
2G1355S30G9530881,28,71,
2G1355S30G9530881,33,80,
2G1355S30G9530881,40,72,
2G1355S30G9530881,43,58,
2G1355S30G9530881,46,62,
2G1355S30G9530881,53,91,
2G1355S30G9530881,60,13,Normal Wear
2G1355S30G9530881,61,69,
2G1378S30G9724137,5,52,
2G1378S30G9724137,8,77,
2G1378S30G9724137,15,72,
2G1378S30G9724137,16,72,
2G1378S30G9724137,25,79,
